ID,drugName,condition,review,rating,date,usefulCount
212057,Lamotrigine,Bipolar Disorde,"""works great for mood swings and temper problems, substantially reduced anxiety""",10,11-Feb-15,66
215249,Lubiprostone,Irritable Bowel Syndrome,"""I take 8 mg, 2 pills a day; 1 teaspoon of milk of magnesia at night; worked great for a month, then stopped.  I am either not going or runny stools; TERRIBLE gas and bloating; affecting my entire life; I take gas-x and charcoal tablets daily; no real consistent relief but runny stools is better than nothing for me; no nausea with food.""",2,1-Oct-09,21
79620,Insulin glargine,"Diabetes, Type 2","""I have been on toujeo for almost a year. I have chronic health conditions and then got type 2 diabetes. The longer you have it the harder it is to control. I have noticed new things that haven&#039;t gone away. One eye is blurry, sometimes both of them. I have convultions in my boby that drive me crazy. It&#039;s not fun to have your body jumping around. I have also been having cold sweats, dizziness &amp; headache. I am going to go back to Lantus.It took me awhile to realize these symptoms were not normal to my other illnessess. But I am sure now.""",5,2-Jul-16,8
191507,Lisdexamfetamine,ADHD,"""I have been taking this medicine since i was in the 6th grade! I am now 22 years old. This medicine made me feel like i could actually sit in class with out falling asleep or not being able to concentrate. It&#039;s a great feeling to actually get everything done. Yes it does cause dry mouth and you may not eat like you used to. However you have to make yourself eat something other wise you can cause your blood sugar to drop witch would cause headach and nausea. With time you do get used to the medicine and you will get your appitite back. I&#039;m on 50mg. On days i dont take it im like a walking zombie i dont feel like doing anything i cant concentrate and i will most likely eat all day long. I&#039;m more activie when i do take it! I love it !""",10,21-Jul-15,42
50015,Gabapentin,Insomnia,"""I take either 1 gabapentin and 2 zzzquil or 2 gabapentin and 1 zzzquil and I sleep like a baby all night! I normally fall asleep relatively quickly and wake up around 2 or 3am with terrible back pain and am practically up the rest of the night. Ever since this combo I have finally found rest! The 2 on their own did nothing for me just fyi""",10,6-Sep-15,34
206000,Pristiq,Depression,"""I have been on Pristiq for 3 months and I have not been doing well.  My doctor has told me to try and keep taking it. Now I have upped my dose to 100mg but feel like my depression is getting worse. I need to try something else and fast.""",1,18-Mar-09,16
197615,Suprep Bowel Prep Kit,Bowel Preparation,"""Horrible and vile tasting. Who thought this was better? No thanks. Gagged and finally forced down bottle one.  Very effective laxative but the taste is nauseating!!! Will refuse this next time.""",2,4-Dec-17,2
176149,Lorazepam,Anxiety,"""I have had various SSRI&#039;s and etc - nothing worked. Just gone on 2.5mg ativan and feel it has saved my life. Seems I had crippling anxiety without being aware of it, as no panic attacks etc. So there are some people with bad experiences,  but do not generalise.""",10,17-Nov-17,2
42634,Concerta,ADHD,"""I was diagnosed with ADHD and I have been on several different medicines and all they did was make it worse and made me feel more angry and just want to stay by myself at all times. I hated everyone and everything. I couldn&#039;t go anywhere because I would get panic attacks. I couldn&#039;t complete tasks.  I was nothing but miserable. I was put on Concerta, and I am nothing but amazed how much different I feel and what I can do. I communicate with people, even people I pass in the stores. I complete every task I start. I enjoy being a mom, wife, and a grandmother. Most of all, I Love My Life! Thank You Concerta!""",10,4-Mar-11,32
106790,Implanon,Birth Control,"""I had my first implanon six years ago after my second child and I didn&#039;t get my period for 2 years, weight gain, mood swing and  that was with the old Implanon. Then the second implanon was as bad as the first mood swing and weight gain but I managed to lose lots of weight due to diet and exercise. I wasn&#039;t really aware that those side effects in the past were the result of the implanon until I got the third implanon inserted six months ago, I had weeks of heavy bleeding, zero libido, weight gain like crazy in such a short time10kg!!! (I eat healthy diet and exercise). I developed acne on my chest, shoulders and head, bloated, mood swings, excrutiating lower back pain. I took out the implanon 3 weeks ago and plan to try on Mirena instead.""",2,29-Apr-15,9
84552,Ethinyl estradiol / norgestimate,Birth Control,"""ive taken this pill one month and so far the first week I was absolutely fine then the second week I started to be a little bit down and then the third week I literally cried at least 3 times a day. I became very tired and I had no motivation to do anything I slept 12-14 hours or I didn&#039;t sleep at all I&#039;ve been angry and irritable for the slightest things I am 15 and normally I&#039;m a very bubbly positive energetic person and I don&#039;t even feel like me anymore and ive been really depressed. I&#039;m very highly disappointed with this pill it was the first birth control I&#039;ve ever used I used it to regulate my period so far it&#039;s done its job I suppose however the side effects and mood that I&#039;ve been in are most certainly not worth it don&#039;t take it.""",1,12-Aug-16,6
14933,Ethinyl estradiol / norethindrone,Birth Control,"""I cannot give it a 10 because I have only taken the pills for two and a half months. I have no mood swings due to the pills my hormones are not all over the place which is surprising. I have not had any bacterial or yeast infection which I had that issue with other birth controls. My sex drive is great. I used the pills to manipulate my period And I have not had one. So I have to go to the doctor on Monday just to be sure I&#039;m not pregnant otherwise the pills are awesome""",8,10-Aug-17,3
231229,Hydromet,Cough,"""I had such a bad cough, with a cold, that I felt like I was going to vomit. Continual coughing attacks kept me awake at night. Got this medication, Hydromet, and my cough stopped within 5 minutes. This is a great cough medication. No problems with side effects.""",10,8-Feb-10,33
128317,Phentermine,Weight Loss,"""Hey everyone....I posted around day 5 of taking....it is down below (which gives you my background with PCOS &amp; my journey). I started Phentermine 37.5 at 197lbs on Dec. 3rd. I did weigh myself on day 12 and I was down to 189 lbs. I think that pretty much says it all. I am not really experiencing the main side effects (dry mouth, jitters, insomnia). I can drink coffee, and I do my best to keep to 1,200 calories a day. I do not exercise. I sit at a desk all day, then nanny for 4 hours in the afternoon. The only side effect that is a little annoying, is constipation. This is troublesome because I normally have stomach trouble. I am trying Prune Juice as of today.""",9,17-Dec-15,15
195717,Valtrex,Cold Sores,"""As a 20 year old girl, a huge, ugly cold sore is pretty much one of the most unsightly things that could happen to your face.  I&#039;ve been getting them literally once a month since I was 11, guess I caught it at my gymnastics gym sharing water, and nothing has been more helpful than 2g of Valtrex at the FIRST sign.  No OTC treatment ever shortened my healing time, but Valtrex completely stops the blisters in their tracks. If I take it right when I feel the tingle/bump, it USUALLY never even breaks the skin.  I would highly recommend this medicine to anyone with a cold sore problem.""",9,31-Oct-12,22
